EVENT,MATCH_PATTERN,PATTERN_REGEX,REGEX_GROUP_0,REGEX_GROUP_1,URL,REF_DATE,LOG_TIMESTAMP,SLUG_URL,FILE_NAME
CNPJ,XP_3,(?i)cnpj\s*n.\s*([^*]+?)\s*..fundo,"CNPJ NO 40.781.467/0001-30I. DATA, HORA E LOCAL: REALIZADA, POR MEIO DE CONSULTA FORMAL, EXCLUSIVAMENTE DE FORMA ELETRONICA E REMOTA, NOS TERMOS DO REGULAMENTO DO FUNDO","40.781.467/0001-30I. DATA, HORA E LOCAL: REALIZADA, POR MEIO DE CONSULTA FORMAL, EXCLUSIVAMENTE DE FORMA ELETRONICA E REMOTA, NOS TERMOS DO REGULAMENTO D",https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_47342_134503_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:42:41.454104+0000,DOC_REGUL_47342_134503_2025_05.pdf,
CONDOMINIO,XP_1,(?i)condom.nio:\s*([^*]+?)\s*prazo,CONDOMINIO:ABERTOPRAZO,ABERTO,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_47342_134503_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:42:41.454104+0000,DOC_REGUL_47342_134503_2025_05.pdf,
CONVERSAO_COTA,XP_1,(?i)convers..\s*da\s*cota:\s*([^*]+?)\s*pagamento,CONVERSAO DA COTA:D+13 DIAS UTEIS PAGAMENTO,D+13 DIAS UTEIS,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_47342_134503_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:42:41.454104+0000,DOC_REGUL_47342_134503_2025_05.pdf,
NOME_FUNDO,XP_2,(?i)ata\s*da\s*assembl[e|e]ia\s*geral\s*extraordin.ria\s*d[o|a]\s*([^*]+?)\s*cnpj,ATA DA ASSEMBLEIA GERAL EXTRAORDINARIA DO FRANKLIN VALOR E LIQUIDEZ LONG BIAS PREV FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADACNPJ,FRANKLIN VALOR E LIQUIDEZ LONG BIAS PREV FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_47342_134503_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:42:41.454104+0000,DOC_REGUL_47342_134503_2025_05.pdf,
PAGAMENTO,XP_6,(?i)pagamento\s*([^*]+?)\s*taxa,"PAGAMENTOS DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS TAXA","S DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS",https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_47342_134503_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:42:41.454104+0000,DOC_REGUL_47342_134503_2025_05.pdf,
CLASSE,XP_2,(?i)classes:\s*([^*]+?)\s*t.rmino,CLASSES:CLASSE UNICATERMINO,CLASSE UNICA,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_73900_135165_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:42:52.056801+0000,DOC_REGUL_73900_135165_2025_05.pdf,
CNPJ,XP_1,(?i)cnpj/mf\s*n\s*.\s*([^*]+?)\s+.{17},CNPJ/MF NO 50.434.261/0001-98PELO PRESENTE INSTRUME,50.434.261/0001-98PELO,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_73900_135165_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:42:52.056801+0000,DOC_REGUL_73900_135165_2025_05.pdf,
CONDOMINIO,XP_1,(?i)condom.nio:\s*([^*]+?)\s*prazo,CONDOMINIO:ABERTOPRAZO,ABERTO,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_73900_135165_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:42:52.056801+0000,DOC_REGUL_73900_135165_2025_05.pdf,
CONVERSAO_COTA,XP_1,(?i)convers..\s*da\s*cota:\s*([^*]+?)\s*pagamento,CONVERSAO DA COTA:D+0 DIAS UTEISPAGAMENTO,D+0 DIAS UTEIS,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_73900_135165_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:42:52.056801+0000,DOC_REGUL_73900_135165_2025_05.pdf,
NOME_FUNDO,XP_1,(?i)instrumento\s*particular\s*de\s*altera..o\s*do\s*regulamento\s*d[o|a]\s*([^*]+?)\s*cnpj,INSTRUMENTO PARTICULAR DE ALTERACAO DO REGULAMENTO DO GHIA EXTREMO SUL FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADOCNPJ,GHIA EXTREMO SUL FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_73900_135165_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:42:52.056801+0000,DOC_REGUL_73900_135165_2025_05.pdf,
PAGAMENTO,XP_6,(?i)pagamento\s*([^*]+?)\s*taxa,"PAGAMENTOS DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS TAXA","S DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS",https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_73900_135165_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:42:52.056801+0000,DOC_REGUL_73900_135165_2025_05.pdf,
CLASSE,XP_2,(?i)classes:\s*([^*]+?)\s*t.rmino,CLASSES:CLASSE UNICATERMINO,CLASSE UNICA,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_84874_130619_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:02.583727+0000,DOC_REGUL_84874_130619_2025_04.pdf,
CNPJ,XP_2,(?i)cnpj.mf.*sob\s*o\sn.\s([^*]+?)\s*..administradora,CNPJ/MF) SOB O NO 02.332.886/0001-04 (ADMINISTRADORA,02.332.886/0001-04,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_84874_130619_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:02.583727+0000,DOC_REGUL_84874_130619_2025_04.pdf,
CONDOMINIO,XP_1,(?i)condom.nio:\s*([^*]+?)\s*prazo,CONDOMINIO:ABERTOPRAZO,ABERTO,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_84874_130619_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:02.583727+0000,DOC_REGUL_84874_130619_2025_04.pdf,
CONVERSAO_COTA,XP_1,(?i)convers..\s*da\s*cota:\s*([^*]+?)\s*pagamento,CONVERSAO DA COTA:D+45 DIAS CORRIDOSPAGAMENTO,D+45 DIAS CORRIDOS,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_84874_130619_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:02.583727+0000,DOC_REGUL_84874_130619_2025_04.pdf,
NOME_FUNDO,XP_1,(?i)instrumento\s*particular\s*de\s*altera..o\s*do\s*regulamento\s*d[o|a]\s*([^*]+?)\s*cnpj,INSTRUMENTO PARTICULAR DE ALTERACAO DO REGULAMENTO DO SCOPO CREDITO HIGH GRADE FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CREDITO PRIVADOCNPJ,SCOPO CREDITO HIGH GRADE FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CREDITO PRIVADO,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_84874_130619_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:02.583727+0000,DOC_REGUL_84874_130619_2025_04.pdf,
PAGAMENTO,XP_6,(?i)pagamento\s*([^*]+?)\s*taxa,"PAGAMENTOS DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS TAXA","S DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS",https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_84874_130619_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:02.583727+0000,DOC_REGUL_84874_130619_2025_04.pdf,
CLASSE,zzN/A,zzN/A,,,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:15.308486+0000,DOC_REGUL_83764_135790_2025_05.pdf,DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3
CNPJ,zzN/A,zzN/A,,,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:15.308486+0000,DOC_REGUL_83764_135790_2025_05.pdf,DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3
CONDOMINIO,zzN/A,zzN/A,,,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:15.308486+0000,DOC_REGUL_83764_135790_2025_05.pdf,DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3
CONVERSAO_COTA,zzN/A,zzN/A,,,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:15.308486+0000,DOC_REGUL_83764_135790_2025_05.pdf,DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3
NOME_FUNDO,zzN/A,zzN/A,,,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:15.308486+0000,DOC_REGUL_83764_135790_2025_05.pdf,DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3
PAGAMENTO,zzN/A,zzN/A,,,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:15.308486+0000,DOC_REGUL_83764_135790_2025_05.pdf,DOC_REGUL_83764_135790_2025_05.pdf#int_pgs_join=3
CLASSE,XP_2,(?i)classes:\s*([^*]+?)\s*t.rmino,CLASSES:CLASSE UNICATERMINO,CLASSE UNICA,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_75605_132379_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:26.073810+0000,DOC_REGUL_75605_132379_2025_04.pdf,
CNPJ,XP_2,(?i)cnpj.mf.*sob\s*o\sn.\s([^*]+?)\s*..administradora,CNPJ/MF) SOB O NO 02.332.886/0001-04 (ADMINISTRADORA,02.332.886/0001-04,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_75605_132379_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:26.073810+0000,DOC_REGUL_75605_132379_2025_04.pdf,
CONDOMINIO,XP_1,(?i)condom.nio:\s*([^*]+?)\s*prazo,CONDOMINIO:ABERTOPRAZO,ABERTO,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_75605_132379_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:26.073810+0000,DOC_REGUL_75605_132379_2025_04.pdf,
CONVERSAO_COTA,XP_1,(?i)convers..\s*da\s*cota:\s*([^*]+?)\s*pagamento,CONVERSAO DA COTA:D+0PAGAMENTO,D+0,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_75605_132379_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:26.073810+0000,DOC_REGUL_75605_132379_2025_04.pdf,
NOME_FUNDO,XP_1,(?i)instrumento\s*particular\s*de\s*altera..o\s*do\s*regulamento\s*d[o|a]\s*([^*]+?)\s*cnpj,INSTRUMENTO PARTICULAR DE ALTERACAO DO REGULAMENTO DO TREND PE XX FUNDO DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADACNPJ,TREND PE XX FUNDO DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_75605_132379_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:26.073810+0000,DOC_REGUL_75605_132379_2025_04.pdf,
PAGAMENTO,XP_6,(?i)pagamento\s*([^*]+?)\s*taxa,"PAGAMENTOS DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOSDIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS TAXA","S DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOSDIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS",https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_75605_132379_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:26.073810+0000,DOC_REGUL_75605_132379_2025_04.pdf,
CLASSE,XP_2,(?i)classes:\s*([^*]+?)\s*t.rmino,CLASSES:CLASSE UNICATERMINO,CLASSE UNICA,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_38899_135540_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:36.490905+0000,DOC_REGUL_38899_135540_2025_05.pdf,
CNPJ,XP_3,(?i)cnpj\s*n.\s*([^*]+?)\s*..fundo,"CNPJ NO 31.569.954/0001-43I. DATA, HORA E LOCAL: REALIZADA, POR MEIO DE CONSULTA FORMAL, EXCLUSIVAMENTE DE FORMA ELETRONICA E REMOTA, NOS TERMOS DO REGULAMENTO DO FUNDO","31.569.954/0001-43I. DATA, HORA E LOCAL: REALIZADA, POR MEIO DE CONSULTA FORMAL, EXCLUSIVAMENTE DE FORMA ELETRONICA E REMOTA, NOS TERMOS DO REGULAMENTO D",https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_38899_135540_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:36.490905+0000,DOC_REGUL_38899_135540_2025_05.pdf,
CONDOMINIO,XP_1,(?i)condom.nio:\s*([^*]+?)\s*prazo,CONDOMINIO:ABERTOPRAZO,ABERTO,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_38899_135540_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:36.490905+0000,DOC_REGUL_38899_135540_2025_05.pdf,
CONVERSAO_COTA,XP_1,(?i)convers..\s*da\s*cota:\s*([^*]+?)\s*pagamento,CONVERSAO DA COTA:D+2 DIAS UTEISPAGAMENTO,D+2 DIAS UTEIS,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_38899_135540_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:36.490905+0000,DOC_REGUL_38899_135540_2025_05.pdf,
NOME_FUNDO,XP_2,(?i)ata\s*da\s*assembl[e|e]ia\s*geral\s*extraordin.ria\s*d[o|a]\s*([^*]+?)\s*cnpj,ATA DA ASSEMBLEIA GERAL EXTRAORDINARIA DO SPX LANCER XP SEGUROS PREVIDENCIARIO I FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADACNPJ,SPX LANCER XP SEGUROS PREVIDENCIARIO I FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_38899_135540_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:36.490905+0000,DOC_REGUL_38899_135540_2025_05.pdf,
PAGAMENTO,XP_6,(?i)pagamento\s*([^*]+?)\s*taxa,"PAGAMENTOS DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS TAXA","S DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS",https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_38899_135540_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:36.490905+0000,DOC_REGUL_38899_135540_2025_05.pdf,
CLASSE,XP_2,(?i)classes:\s*([^*]+?)\s*t.rmino,CLASSES:CLASSE UNICATERMINO,CLASSE UNICA,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_70839_134459_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:46.853682+0000,DOC_REGUL_70839_134459_2025_05.pdf,
CNPJ,XP_3,(?i)cnpj\s*n.\s*([^*]+?)\s*..fundo,CNPJ NO 40.993.647/0001-86(FUNDO,40.993.647/0001-86,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_70839_134459_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:46.853682+0000,DOC_REGUL_70839_134459_2025_05.pdf,
CONDOMINIO,XP_1,(?i)condom.nio:\s*([^*]+?)\s*prazo,CONDOMINIO:FECHADOPRAZO,FECHADO,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_70839_134459_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:46.853682+0000,DOC_REGUL_70839_134459_2025_05.pdf,
CONVERSAO_COTA,XP_1,(?i)convers..\s*da\s*cota:\s*([^*]+?)\s*pagamento,CONVERSAO DA COTA:D+0 DIAS UTEIS PAGAMENTO,D+0 DIAS UTEIS,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_70839_134459_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:46.853682+0000,DOC_REGUL_70839_134459_2025_05.pdf,
NOME_FUNDO,XP_2,(?i)ata\s*da\s*assembl[e|e]ia\s*geral\s*extraordin.ria\s*d[o|a]\s*([^*]+?)\s*cnpj,ATA DA ASSEMBLEIA GERAL EXTRAORDINARIA DO MODALMAIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO SUECIA IICNPJ,MODALMAIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO SUECIA II,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_70839_134459_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:46.853682+0000,DOC_REGUL_70839_134459_2025_05.pdf,
PAGAMENTO,XP_6,(?i)pagamento\s*([^*]+?)\s*taxa,"PAGAMENTOS DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS TAXA","S DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS",https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_70839_134459_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:46.853682+0000,DOC_REGUL_70839_134459_2025_05.pdf,
CLASSE,XP_3,(?i)(subclasse\s*[^*]+?);,"SUBCLASSES DE COTAS EM UM MESMO FUNDO, COM DIREITOS E OBRIGACOES DISTINTOS. A ALTERACAO DO REGULAMENTO REALIZADA POR MEIO DA PRESENTE ATA VISA INSTITUIR A CRIACAO DA CLASSE, NA QUALIDADE DE CLASSE UNICA DE COTAS, SEM QUE HAJA QUALQUER ALTERACAO EM RELACAO AOS DIREITOS E OBRIGACOES DOS COTISTAS;","SUBCLASSES DE COTAS EM UM MESMO FUNDO, COM DIREITOS E OBRIGACOES DISTINTOS. A ALTERACAO DO REGULAMENTO REALIZADA POR MEIO DA PRESENTE ATA VISA INSTITUIR A CRIACAO DA CLASSE, NA QUALIDADE DE CLASSE UNICA DE COTAS, SEM QUE HAJA QUALQUER ALTERACAO EM RELACAO AOS DIREITOS E OBRIGACOES DOS COTISTAS",https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_72805_133373_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:57.788865+0000,DOC_REGUL_72805_133373_2025_05.pdf,
CNPJ,XP_3,(?i)cnpj\s*n.\s*([^*]+?)\s*..fundo,CNPJ NO 49.300.782/0001-73 (FUNDO,49.300.782/0001-73,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_72805_133373_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:57.788865+0000,DOC_REGUL_72805_133373_2025_05.pdf,
CONDOMINIO,XP_1,(?i)condom.nio:\s*([^*]+?)\s*prazo,CONDOMINIO:FECHADOPRAZO,FECHADO,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_72805_133373_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:57.788865+0000,DOC_REGUL_72805_133373_2025_05.pdf,
CONVERSAO_COTA,BTG_3,(?i)(convers.o\s*[^*]+?);,"CONVERSAO DA AMORTIZACAO O FECHAMENTO DE 07 DE MAIO DE 2025 E LIQUIDACAO EM 13 DE MAIO DE 2025,DE MODO QUE OS RECURSOS SERAO DISPONIBILIZADOS AOS COTISTAS NA CONTA-CORRENTE DE SUA TITULARIDADECADASTRADA NO REGISTRO DE COTISTAS DO FUNDO;","CONVERSAO DA AMORTIZACAO O FECHAMENTO DE 07 DE MAIO DE 2025 E LIQUIDACAO EM 13 DE MAIO DE 2025,DE MODO QUE OS RECURSOS SERAO DISPONIBILIZADOS AOS COTISTAS NA CONTA-CORRENTE DE SUA TITULARIDADECADASTRADA NO REGISTRO DE COTISTAS DO FUNDO",https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_72805_133373_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:57.788865+0000,DOC_REGUL_72805_133373_2025_05.pdf,
NOME_FUNDO,XP_2,(?i)ata\s*da\s*assembl[e|e]ia\s*geral\s*extraordin.ria\s*d[o|a]\s*([^*]+?)\s*cnpj,ATA DA ASSEMBLEIA GERAL EXTRAORDINARIA DO CIX EUA MORADIAS SOCIAIS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIORCNPJ,CIX EUA MORADIAS SOCIAIS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_72805_133373_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:57.788865+0000,DOC_REGUL_72805_133373_2025_05.pdf,
PAGAMENTO,XP_6,(?i)pagamento\s*([^*]+?)\s*taxa,"PAGAMENTOS DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS TAXA","S DAS REMUNERACOES DEVIDAS AOS PRESTADORES DE SERVICOS PODEM SER EFETUADOS DIRETAMENTE PELO FUNDO, NAS FORMAS E PRAZOS ENTRE ELES AJUSTADOS, ATE O LIMITE DE CADA UMA DAS",https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_72805_133373_2025_05.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:43:57.788865+0000,DOC_REGUL_72805_133373_2025_05.pdf,
CLASSE,XP_2,(?i)classes:\s*([^*]+?)\s*t.rmino,CLASSES:CLASSE UNICATERMINO,CLASSE UNICA,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_47790_130706_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:44:08.216815+0000,DOC_REGUL_47790_130706_2025_04.pdf,
CNPJ,XP_3,(?i)cnpj\s*n.\s*([^*]+?)\s*..fundo,CNPJ NO 41.132.765/0001-62 (FUNDO,41.132.765/0001-62,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_47790_130706_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:44:08.216815+0000,DOC_REGUL_47790_130706_2025_04.pdf,
CONDOMINIO,XP_1,(?i)condom.nio:\s*([^*]+?)\s*prazo,CONDOMINIO:ABERTOPRAZO,ABERTO,https://web.cvm.gov.br/app/fundosweb/fundos/regulamento/obter/por/arquivo/DOC_REGUL_47790_130706_2025_04.pdf#int_pgs_join=3,2025-05-20,2025-05-21 21:44:08.216815+0000,DOC_REGUL_47790_130706_2025_04.pdf,
